typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20240401","2024","4","202404","233","EST","Estonia","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","18084.284","false","0","false",,"5246175.41","5246175.41","0","false","true",
"C","M","20240401","2024","4","202404","242","FJI","Fiji","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","5740.243","true","0","false","38804.913",,"38804.913","4","false","true",
"C","M","20240401","2024","4","202404","242","FJI","Fiji","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"458.976","458.976","0","false","true",
"C","M","20240401","2024","4","202404","246","FIN","Finland","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","29103.529","true","0","false","53649625.23",,"53649625.23","4","false","true",
"C","M","20240401","2024","4","202404","246","FIN","Finland","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","16363.58","true","0","false",,"43740481.676","43740481.676","4","false","true",
"C","M","20240401","2024","4","202404","251","FRA","France","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1093638.755","true","0","false","342375417.152",,"342375417.152","4","false","true",
"C","M","20240401","2024","4","202404","251","FRA","France","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","351138.952","true","0","false",,"424382558.231","424382558.231","4","false","true",
"C","M","20240401","2024","4","202404","258","PYF","French Polynesia","M","Import","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","29.91","false","0","false","6509.468",,"6509.468","0","false","true",
"C","M","20240401","2024","4","202404","268","GEO","Georgia","M","Import","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1127.7","false","0","false","199878.342",,"199878.342","0","false","true",
"C","M","20240401","2024","4","202404","268","GEO","Georgia","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","33","false","5","u","33","false","52.77","false","0","false",,"2759.98","2759.98","0","false","true",
"C","M","20240401","2024","4","202404","276","DEU","Germany","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","978938.307","true","0","false","1571856403.225",,"1571856403.225","4","false","true",
"C","M","20240401","2024","4","202404","276","DEU","Germany","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","853629.648","true","0","false",,"1782181975.43","1782181975.43","4","false","true",
"C","M","20240401","2024","4","202404","300","GRC","Greece","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","76016","false","0","false","5252464.56",,"5252464.56","0","false","true",
"C","M","20240401","2024","4","202404","300","GRC","Greece","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","5556","false","0","false",,"1887962.725","1887962.725","0","false","true",
"C","M","20240401","2024","4","202404","308","GRD","Grenada","M","Import","0","W00","World","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","279.029","true","0","false","3698.807",,"3698.807","4","false","true",
"C","M","20240401","2024","4","202404","320","GTM","Guatemala","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","17745","false","0","false","1050955",,"1050955","0","false","true",
"C","M","20240401","2024","4","202404","320","GTM","Guatemala","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","16382","false","0","false",,"142479","142479","0","false","true",
"C","M","20240401","2024","4","202404","328","GUY","Guyana","M","Import","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","5","u","96","false","543.56","false","0","false","23026.69",,"23026.69","0","false","true",
"C","M","20240401","2024","4","202404","344","HKG","China, Hong Kong SAR","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","18417190527.986",,"18417190527.986","0","false","true",
"C","M","20240401","2024","4","202404","344","HKG","China, Hong Kong SAR","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"18073135192.869","18073135192.869","0","false","true",
"C","M","20240401","2024","4","202404","348","HUN","Hungary","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","308250984",,"308250984","0","false","true",
"C","M","20240401","2024","4","202404","348","HUN","Hungary","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"38650426","38650426","4","false","true",
"C","M","20240401","2024","4","202404","352","ISL","Iceland","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2171.338","true","0","false","302720.87","294569.765","302720.87","4","false","true",
"C","M","20240401","2024","4","202404","352","ISL","Iceland","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","3","false","0","false",,"1202.458","1202.458","0","false","true",
"C","M","20240401","2024","4","202404","360","IDN","Indonesia","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","533084","false","0","false","383687647",,"383687647","0","false","true",
"C","M","20240401","2024","4","202404","360","IDN","Indonesia","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","150191.858","true","0","false",,"55733384.396","55733384.396","4","false","true",
"C","M","20240401","2024","4","202404","372","IRL","Ireland","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","309298.64","true","0","false","413031224.788",,"413031224.788","4","false","true",
"C","M","20240401","2024","4","202404","372","IRL","Ireland","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","20301.102","true","0","false",,"631475452.412","631475452.412","4","false","true",
"C","M","20240401","2024","4","202404","376","ISR","Israel","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","56542.506","true","0","false","103878000",,"103878000","4","false","true",
"C","M","20240401","2024","4","202404","376","ISR","Israel","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"478473000","478473000","0","false","true",
